moveId,name,category,naturalStatus,isolationStatus,forcedStatus,equipped,eligible,affordable,selected,submitted,resolved,successful,valueProducing,decisionEligible,decisionSelected,triggerApplicable,triggerActivated,triggerResolved,triggerValueProducing,naturalEquipped,naturalEligible,naturalSelected,naturalResolved,naturalSuccessful,naturalTriggerApplicable,naturalTriggerTriggered,naturalTriggerResolved,isolationEquipped,isolationEligible,isolationSelected,isolationResolved,isolationSuccessful,isolationTriggerApplicable,isolationTriggerTriggered,isolationTriggerResolved,forcedEquipped,forcedEligible,forcedSelected,forcedResolved,forcedSuccessful,forcedTriggerApplicable,forcedTriggerTriggered,forcedTriggerResolved,errorCount,errors,followUp
simulation-cell:5ea2e1b8:value-production-rate,move-afterlife-special-fighting-pose-2,forced,value-production-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:63d71784:affordability-rate,move-afterlife-special-fighting-pose-2,natural,affordability-rate,0,0,,null
simulation-cell:63d71784:resolution-rate,move-afterlife-special-fighting-pose-2,natural,resolution-rate,0,0,,null
simulation-cell:63d71784:selection-rate,move-afterlife-special-fighting-pose-2,natural,selection-rate,0,0,,null
simulation-cell:63d71784:submission-rate,move-afterlife-special-fighting-pose-2,natural,submission-rate,0,0,,null
simulation-cell:63d71784:success-rate,move-afterlife-special-fighting-pose-2,natural,success-rate,0,0,,null
simulation-cell:63d71784:value-production-rate,move-afterlife-special-fighting-pose-2,natural,value-production-rate,0,0,,null
simulation-cell:9ceb292d:activation-rate,move-afterlife-special-fighting-pose-2,isolation,activation-rate,0,0,,null
simulation-cell:9ceb292d:resolution-rate,move-afterlife-special-fighting-pose-2,isolation,resolution-rate,0,0,,null
simulation-cell:9ceb292d:success-rate,move-afterlife-special-fighting-pose-2,isolation,success-rate,0,0,,null
simulation-cell:9ceb292d:trigger-rate,move-afterlife-special-fighting-pose-2,isolation,trigger-rate,0,0,,null
simulation-cell:9ceb292d:value-production-rate,move-afterlife-special-fighting-pose-2,isolation,value-production-rate,0,0,,null
simulation-cell:c6ff68b0:activation-rate,move-afterlife-special-fighting-pose-2,natural,activation-rate,0,0,,null
simulation-cell:c6ff68b0:resolution-rate,move-afterlife-special-fighting-pose-2,natural,resolution-rate,0,0,,null
simulation-cell:c6ff68b0:success-rate,move-afterlife-special-fighting-pose-2,natural,success-rate,0,0,,null
simulation-cell:c6ff68b0:trigger-rate,move-afterlife-special-fighting-pose-2,natural,trigger-rate,0,0,,null
simulation-cell:c6ff68b0:value-production-rate,move-afterlife-special-fighting-pose-2,natural,value-production-rate,0,0,,null
simulation-cell:04b0c66f:activation-rate,move-afterlife-special-fighting-pose-3,forced,activation-rate,6,8,0.75,"{""confidence"":0.95,""lower"":0.409275430067,""upper"":0.928520787315}"
simulation-cell:04b0c66f:resolution-rate,move-afterlife-special-fighting-pose-3,forced,resolution-rate,0,6,0,"{""confidence"":0.95,""lower"":0,""upper"":0.390334288286}"
simulation-cell:04b0c66f:success-rate,move-afterlife-special-fighting-pose-3,forced,success-rate,0,0,,null
simulation-cell:04b0c66f:trigger-rate,move-afterlife-special-fighting-pose-3,forced,trigger-rate,8,8,1,"{""confidence"":0.95,""lower"":0.675592434763,""upper"":1}"
simulation-cell:04b0c66f:value-production-rate,move-afterlife-special-fighting-pose-3,forced,value-production-rate,0,0,,null
simulation-cell:211ca22b:affordability-rate,move-afterlife-special-fighting-pose-3,forced,affordability-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:211ca22b:resolution-rate,move-afterlife-special-fighting-pose-3,forced,resolution-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:211ca22b:selection-rate,move-afterlife-special-fighting-pose-3,forced,selection-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:211ca22b:submission-rate,move-afterlife-special-fighting-pose-3,forced,submission-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:211ca22b:success-rate,move-afterlife-special-fighting-pose-3,forced,success-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:211ca22b:value-production-rate,move-afterlife-special-fighting-pose-3,forced,value-production-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:4c35aa58:affordability-rate,move-afterlife-special-fighting-pose-3,isolation,affordability-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:4c35aa58:resolution-rate,move-afterlife-special-fighting-pose-3,isolation,resolution-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:4c35aa58:selection-rate,move-afterlife-special-fighting-pose-3,isolation,selection-rate,2,4,0.5,"{""confidence"":0.95,""lower"":0.150038989008,""upper"":0.849961010992}"
simulation-cell:4c35aa58:submission-rate,move-afterlife-special-fighting-pose-3,isolation,submission-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:4c35aa58:success-rate,move-afterlife-special-fighting-pose-3,isolation,success-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:4c35aa58:value-production-rate,move-afterlife-special-fighting-pose-3,isolation,value-production-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:58350225:affordability-rate,move-afterlife-special-fighting-pose-3,natural,affordability-rate,0,0,,null
simulation-cell:58350225:resolution-rate,move-afterlife-special-fighting-pose-3,natural,resolution-rate,0,0,,null
simulation-cell:58350225:selection-rate,move-afterlife-special-fighting-pose-3,natural,selection-rate,0,0,,null
simulation-cell:58350225:submission-rate,move-afterlife-special-fighting-pose-3,natural,submission-rate,0,0,,null
simulation-cell:58350225:success-rate,move-afterlife-special-fighting-pose-3,natural,success-rate,0,0,,null
simulation-cell:58350225:value-production-rate,move-afterlife-special-fighting-pose-3,natural,value-production-rate,0,0,,null
simulation-cell:874388d1:activation-rate,move-afterlife-special-fighting-pose-3,natural,activation-rate,0,0,,null
simulation-cell:874388d1:resolution-rate,move-afterlife-special-fighting-pose-3,natural,resolution-rate,0,0,,null
simulation-cell:874388d1:success-rate,move-afterlife-special-fighting-pose-3,natural,success-rate,0,0,,null
simulation-cell:874388d1:trigger-rate,move-afterlife-special-fighting-pose-3,natural,trigger-rate,0,0,,null
simulation-cell:874388d1:value-production-rate,move-afterlife-special-fighting-pose-3,natural,value-production-rate,0,0,,null
simulation-cell:b19d094c:activation-rate,move-afterlife-special-fighting-pose-3,isolation,activation-rate,6,8,0.75,"{""confidence"":0.95,""lower"":0.409275430067,""upper"":0.928520787315}"
simulation-cell:b19d094c:resolution-rate,move-afterlife-special-fighting-pose-3,isolation,resolution-rate,0,6,0,"{""confidence"":0.95,""lower"":0,""upper"":0.390334288286}"
simulation-cell:b19d094c:success-rate,move-afterlife-special-fighting-pose-3,isolation,success-rate,0,0,,null
simulation-cell:b19d094c:trigger-rate,move-afterlife-special-fighting-pose-3,isolation,trigger-rate,8,8,1,"{""confidence"":0.95,""lower"":0.675592434763,""upper"":1}"
simulation-cell:b19d094c:value-production-rate,move-afterlife-special-fighting-pose-3,isolation,value-production-rate,0,0,,null
simulation-cell:1fac33ae:activation-rate,move-afterlife-special-fighting-pose-4,forced,activation-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:1fac33ae:resolution-rate,move-afterlife-special-fighting-pose-4,forced,resolution-rate,0,4,0,"{""confidence"":0.95,""lower"":0,""upper"":0.489890836857}"
simulation-cell:1fac33ae:success-rate,move-afterlife-special-fighting-pose-4,forced,success-rate,0,0,,null
simulation-cell:1fac33ae:trigger-rate,move-afterlife-special-fighting-pose-4,forced,trigger-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:1fac33ae:value-production-rate,move-afterlife-special-fighting-pose-4,forced,value-production-rate,0,0,,null
simulation-cell:3493347a:affordability-rate,move-afterlife-special-fighting-pose-4,natural,affordability-rate,0,0,,null
simulation-cell:3493347a:resolution-rate,move-afterlife-special-fighting-pose-4,natural,resolution-rate,0,0,,null
simulation-cell:3493347a:selection-rate,move-afterlife-special-fighting-pose-4,natural,selection-rate,0,0,,null
simulation-cell:3493347a:submission-rate,move-afterlife-special-fighting-pose-4,natural,submission-rate,0,0,,null
simulation-cell:3493347a:success-rate,move-afterlife-special-fighting-pose-4,natural,success-rate,0,0,,null
simulation-cell:3493347a:value-production-rate,move-afterlife-special-fighting-pose-4,natural,value-production-rate,0,0,,null
simulation-cell:51542ab7:affordability-rate,move-afterlife-special-fighting-pose-4,isolation,affordability-rate,30,30,1,"{""confidence"":0.95,""lower"":0.886486606664,""upper"":1}"
simulation-cell:51542ab7:resolution-rate,move-afterlife-special-fighting-pose-4,isolation,resolution-rate,0,0,,null
simulation-cell:51542ab7:selection-rate,move-afterlife-special-fighting-pose-4,isolation,selection-rate,0,30,0,"{""confidence"":0.95,""lower"":0,""upper"":0.113513393336}"
simulation-cell:51542ab7:submission-rate,move-afterlife-special-fighting-pose-4,isolation,submission-rate,0,0,,null
simulation-cell:51542ab7:success-rate,move-afterlife-special-fighting-pose-4,isolation,success-rate,0,0,,null
simulation-cell:51542ab7:value-production-rate,move-afterlife-special-fighting-pose-4,isolation,value-production-rate,0,0,,null
simulation-cell:5da433d3:activation-rate,move-afterlife-special-fighting-pose-4,isolation,activation-rate,0,0,,null
simulation-cell:5da433d3:resolution-rate,move-afterlife-special-fighting-pose-4,isolation,resolution-rate,0,0,,null
simulation-cell:5da433d3:success-rate,move-afterlife-special-fighting-pose-4,isolation,success-rate,0,0,,null
simulation-cell:5da433d3:trigger-rate,move-afterlife-special-fighting-pose-4,isolation,trigger-rate,0,0,,null
simulation-cell:5da433d3:value-production-rate,move-afterlife-special-fighting-pose-4,isolation,value-production-rate,0,0,,null
simulation-cell:bd13bb82:affordability-rate,move-afterlife-special-fighting-pose-4,forced,affordability-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:bd13bb82:resolution-rate,move-afterlife-special-fighting-pose-4,forced,resolution-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:bd13bb82:selection-rate,move-afterlife-special-fighting-pose-4,forced,selection-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:bd13bb82:submission-rate,move-afterlife-special-fighting-pose-4,forced,submission-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:bd13bb82:success-rate,move-afterlife-special-fighting-pose-4,forced,success-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:bd13bb82:value-production-rate,move-afterlife-special-fighting-pose-4,forced,value-production-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:cb36b0ee:activation-rate,move-afterlife-special-fighting-pose-4,natural,activation-rate,0,0,,null
simulation-cell:cb36b0ee:resolution-rate,move-afterlife-special-fighting-pose-4,natural,resolution-rate,0,0,,null
simulation-cell:cb36b0ee:success-rate,move-afterlife-special-fighting-pose-4,natural,success-rate,0,0,,null
simulation-cell:cb36b0ee:trigger-rate,move-afterlife-special-fighting-pose-4,natural,trigger-rate,0,0,,null
simulation-cell:cb36b0ee:value-production-rate,move-afterlife-special-fighting-pose-4,natural,value-production-rate,0,0,,null
simulation-cell:1780034f:activation-rate,move-afterlife-special-fighting-pose-5,natural,activation-rate,0,0,,null
simulation-cell:1780034f:resolution-rate,move-afterlife-special-fighting-pose-5,natural,resolution-rate,0,0,,null
simulation-cell:1780034f:success-rate,move-afterlife-special-fighting-pose-5,natural,success-rate,0,0,,null
simulation-cell:1780034f:trigger-rate,move-afterlife-special-fighting-pose-5,natural,trigger-rate,0,0,,null
simulation-cell:1780034f:value-production-rate,move-afterlife-special-fighting-pose-5,natural,value-production-rate,0,0,,null
simulation-cell:43d5bd89:activation-rate,move-afterlife-special-fighting-pose-5,forced,activation-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:43d5bd89:resolution-rate,move-afterlife-special-fighting-pose-5,forced,resolution-rate,0,4,0,"{""confidence"":0.95,""lower"":0,""upper"":0.489890836857}"
simulation-cell:43d5bd89:success-rate,move-afterlife-special-fighting-pose-5,forced,success-rate,0,0,,null
simulation-cell:43d5bd89:trigger-rate,move-afterlife-special-fighting-pose-5,forced,trigger-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:43d5bd89:value-production-rate,move-afterlife-special-fighting-pose-5,forced,value-production-rate,0,0,,null
simulation-cell:a4b25eed:affordability-rate,move-afterlife-special-fighting-pose-5,forced,affordability-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:a4b25eed:resolution-rate,move-afterlife-special-fighting-pose-5,forced,resolution-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:a4b25eed:selection-rate,move-afterlife-special-fighting-pose-5,forced,selection-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:a4b25eed:submission-rate,move-afterlife-special-fighting-pose-5,forced,submission-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:a4b25eed:success-rate,move-afterlife-special-fighting-pose-5,forced,success-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:a4b25eed:value-production-rate,move-afterlife-special-fighting-pose-5,forced,value-production-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:e4137efb:affordability-rate,move-afterlife-special-fighting-pose-5,natural,affordability-rate,0,0,,null
simulation-cell:e4137efb:resolution-rate,move-afterlife-special-fighting-pose-5,natural,resolution-rate,0,0,,null
simulation-cell:e4137efb:selection-rate,move-afterlife-special-fighting-pose-5,natural,selection-rate,0,0,,null
simulation-cell:e4137efb:submission-rate,move-afterlife-special-fighting-pose-5,natural,submission-rate,0,0,,null
simulation-cell:e4137efb:success-rate,move-afterlife-special-fighting-pose-5,natural,success-rate,0,0,,null
simulation-cell:e4137efb:value-production-rate,move-afterlife-special-fighting-pose-5,natural,value-production-rate,0,0,,null
simulation-cell:ec72317e:affordability-rate,move-afterlife-special-fighting-pose-5,isolation,affordability-rate,30,30,1,"{""confidence"":0.95,""lower"":0.886486606664,""upper"":1}"
simulation-cell:ec72317e:resolution-rate,move-afterlife-special-fighting-pose-5,isolation,resolution-rate,0,0,,null
simulation-cell:ec72317e:selection-rate,move-afterlife-special-fighting-pose-5,isolation,selection-rate,0,30,0,"{""confidence"":0.95,""lower"":0,""upper"":0.113513393336}"
simulation-cell:ec72317e:submission-rate,move-afterlife-special-fighting-pose-5,isolation,submission-rate,0,0,,null
simulation-cell:ec72317e:success-rate,move-afterlife-special-fighting-pose-5,isolation,success-rate,0,0,,null
simulation-cell:ec72317e:value-production-rate,move-afterlife-special-fighting-pose-5,isolation,value-production-rate,0,0,,null
simulation-cell:fc0572da:activation-rate,move-afterlife-special-fighting-pose-5,isolation,activation-rate,0,0,,null
simulation-cell:fc0572da:resolution-rate,move-afterlife-special-fighting-pose-5,isolation,resolution-rate,0,0,,null
simulation-cell:fc0572da:success-rate,move-afterlife-special-fighting-pose-5,isolation,success-rate,0,0,,null
simulation-cell:fc0572da:trigger-rate,move-afterlife-special-fighting-pose-5,isolation,trigger-rate,0,0,,null
simulation-cell:fc0572da:value-production-rate,move-afterlife-special-fighting-pose-5,isolation,value-production-rate,0,0,,null
simulation-cell:3568b8d5:affordability-rate,move-afterlife-spirit-ball,isolation,affordability-rate,21,21,1,"{""confidence"":0.95,""lower"":0.845360980865,""upper"":1}"
simulation-cell:3568b8d5:resolution-rate,move-afterlife-spirit-ball,isolation,resolution-rate,0,0,,null
simulation-cell:3568b8d5:selection-rate,move-afterlife-spirit-ball,isolation,selection-rate,0,21,0,"{""confidence"":0.95,""lower"":0,""upper"":0.154639019135}"
simulation-cell:3568b8d5:submission-rate,move-afterlife-spirit-ball,isolation,submission-rate,0,0,,null
simulation-cell:3568b8d5:success-rate,move-afterlife-spirit-ball,isolation,success-rate,0,0,,null
simulation-cell:3568b8d5:value-production-rate,move-afterlife-spirit-ball,isolation,value-production-rate,0,0,,null
simulation-cell:71335df4:activation-rate,move-afterlife-spirit-ball,natural,activation-rate,0,0,,null
simulation-cell:71335df4:resolution-rate,move-afterlife-spirit-ball,natural,resolution-rate,0,0,,null
simulation-cell:71335df4:success-rate,move-afterlife-spirit-ball,natural,success-rate,0,0,,null
